Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Is_Hit,Hit_Status
Rayman Origins,PS3,2011,Platform,Ubisoft,0.33,0.49,0.01,0.17,1.0,87,43.0,8.4,238.0,UBlart Montpellier,E10+,0,Thường
NFL Fever 2002,XB,2000,Sports,Microsoft Game Studios,0.74,0.21,0.0,0.04,0.99,79,24.0,8.5,10.0,Microsoft Game Studios,E,0,Thường
Just Dance 2014,X360,2013,Misc,Ubisoft,0.72,0.17,0.0,0.1,0.99,79,16.0,7.8,33.0,Ubisoft,E10+,0,Thường
NCAA Football 12,X360,2011,Sports,Electronic Arts,0.94,0.0,0.0,0.06,0.99,82,25.0,6.6,49.0,EA Sports,E,0,Thường
UFC Undisputed 3,X360,2012,Action,THQ,0.72,0.2,0.0,0.08,0.99,85,60.0,7.6,88.0,Yuke's,T,0,Thường
Kirby: Mass Attack,DS,2011,Platform,Nintendo,0.48,0.06,0.41,0.05,0.99,83,46.0,8.6,55.0,HAL Labs,E,0,Thường
Haze,PS3,2008,Shooter,Ubisoft,0.49,0.33,0.02,0.15,0.99,55,65.0,6.5,294.0,Free Radical Design,M,0,Thường
Oddworld: Abe's Exoddus,PS,1998,Platform,GT Interactive,0.55,0.38,0.0,0.06,0.99,88,13.0,9.1,69.0,Oddworld Inhabitants,T,0,Thường
The Bouncer,PS2,2000,Action,Sony Computer Entertainment,0.3,0.23,0.38,0.08,0.99,66,20.0,8.0,35.0,DreamFactory,T,0,Thường
DiRT 2,PS3,2009,Racing,Codemasters,0.27,0.52,0.0,0.19,0.99,87,63.0,8.2,94.0,Codemasters,T,0,Thường
Guitar Hero: Aerosmith,PS3,2008,Misc,Activision,0.73,0.15,0.0,0.11,0.99,70,39.0,5.0,26.0,Neversoft Entertainment,T,0,Thường
Shadow The Hedgehog,GC,2005,Platform,Sega,0.76,0.2,0.0,0.03,0.99,51,22.0,6.6,120.0,Sonic Team,E10+,0,Thường
EyePet,PS3,2009,Simulation,Sony Computer Entertainment,0.35,0.52,0.04,0.08,0.99,70,35.0,8.2,20.0,SCEE London Studio,E,0,Thường
Apollo Justice: Ace Attorney,DS,2007,Adventure,Capcom,0.28,0.04,0.64,0.03,0.99,78,48.0,8.1,84.0,Capcom,T,0,Thường
Ace Combat X: Skies of Deception,PSP,2006,Simulation,Namco Bandai Games,0.37,0.3,0.12,0.19,0.99,75,26.0,8.3,30.0,Project Aces,T,0,Thường
Dark Souls,X360,2011,Role-Playing,Namco Bandai Games,0.64,0.27,0.0,0.09,0.99,89,66.0,8.4,1106.0,From Software,M,0,Thường
Midnight Club: LA Remix,PSP,2008,Racing,Take-Two Interactive,0.52,0.27,0.0,0.19,0.98,79,26.0,8.7,43.0,Rockstar London,T,0,Thường
Pro Evolution Soccer 2008,PSP,2008,Sports,Konami Digital Entertainment,0.02,0.53,0.19,0.25,0.98,80,17.0,6.8,11.0,Konami,E,0,Thường
FIFA Soccer 10,Wii,2009,Sports,Electronic Arts,0.23,0.64,0.0,0.11,0.98,75,21.0,6.2,17.0,EA Sports,E,0,Thường
Tales of Graces f,PS3,2010,Role-Playing,Namco Bandai Games,0.28,0.18,0.45,0.07,0.98,77,55.0,8.2,336.0,Namco Bandai Games,T,0,Thường
Fallout 3,PC,2008,Role-Playing,Bethesda Softworks,0.02,0.88,0.0,0.08,0.98,91,48.0,7.9,3450.0,Bethesda Game Studios,M,0,Thường
Mario Party Advance,GBA,2005,Misc,Nintendo,0.5,0.19,0.28,0.02,0.98,54,27.0,5.4,34.0,Hudson,E,0,Thường
Zoo Tycoon DS,DS,2005,Strategy,THQ,0.86,0.03,0.01,0.08,0.98,44,19.0,6.6,25.0,Altron,E,0,Thường
WWE SmackDown vs Raw 2008,Wii,2007,Fighting,THQ,0.38,0.5,0.0,0.11,0.98,59,13.0,5.9,18.0,Yuke's,T,0,Thường
Dead Space 3,X360,2013,Action,Electronic Arts,0.64,0.26,0.0,0.08,0.98,78,68.0,6.4,694.0,Visceral Games,M,0,Thường
Tom Clancy's Splinter Cell: Blacklist,X360,2013,Action,Ubisoft,0.57,0.32,0.01,0.08,0.98,82,58.0,7.5,383.0,Ubisoft Toronto,M,0,Thường
NBA 2K10,X360,2009,Sports,Take-Two Interactive,0.88,0.02,0.0,0.08,0.97,82,46.0,7.6,34.0,Visual Concepts,E,0,Thường
NCAA Football 06,XB,2005,Sports,Electronic Arts,0.73,0.21,0.0,0.03,0.97,87,38.0,8.3,27.0,EA Sports,E,0,Thường
Grand Theft Auto: San Andreas,PC,2005,Action,Take-Two Interactive,0.0,0.93,0.0,0.04,0.97,93,47.0,8.9,1841.0,Rockstar North,M,0,Thường
Madden NFL 08,PS3,2007,Sports,Electronic Arts,0.89,0.0,0.0,0.08,0.97,81,31.0,5.3,33.0,EA Tiburon,E,0,Thường
Fire Emblem,GBA,2003,Strategy,Nintendo,0.49,0.18,0.29,0.01,0.97,88,31.0,9.2,144.0,Intelligent Systems,E,0,Thường
Brutal Legend,X360,2009,Action,Electronic Arts,0.62,0.26,0.0,0.09,0.97,82,88.0,8.0,268.0,Double Fine Productions,M,0,Thường
Disney Infinity,PS3,2013,Action,Disney Interactive Studios,0.49,0.32,0.0,0.16,0.97,75,21.0,5.9,47.0,Avalanche Software,E10+,0,Thường
NHL 2004,PS2,2003,Sports,Electronic Arts,0.47,0.37,0.0,0.12,0.97,85,19.0,7.6,53.0,EA Sports,E,0,Thường
Grand Theft Auto: Vice City Stories,PS2,2007,Action,Take-Two Interactive,0.78,0.03,0.03,0.13,0.97,75,37.0,7.9,67.0,Rockstar Leeds,M,0,Thường
FIFA Soccer 2005,XB,2004,Sports,Electronic Arts,0.33,0.6,0.0,0.04,0.97,81,34.0,8.7,23.0,EA Canada,E,0,Thường
Mass Effect 3,PC,2012,Role-Playing,Electronic Arts,0.4,0.44,0.0,0.12,0.97,89,23.0,5.5,5926.0,BioWare,M,0,Thường
Cars,DS,2006,Racing,THQ,0.85,0.04,0.0,0.07,0.97,54,17.0,2.1,11.0,Helixe,E,0,Thường
Band Hero,Wii,2009,Misc,Activision,0.59,0.29,0.0,0.09,0.97,79,20.0,6.6,15.0,Vicarious Visions,E10+,0,Thường
Skylanders: Spyro's Adventure,X360,2011,Action,Activision,0.53,0.34,0.0,0.1,0.97,78,35.0,5.2,53.0,Toys for Bob,E10+,0,Thường
LEGO Star Wars II: The Original Trilogy,GC,2006,Action,LucasArts,0.75,0.19,0.0,0.03,0.97,84,25.0,9.1,16.0,Traveller's Tales,E10+,0,Thường
Medal of Honor: Underground,PS,2000,Shooter,Electronic Arts,0.54,0.37,0.0,0.06,0.97,86,16.0,9.0,44.0,Dreamworks Interactive,T,0,Thường
Dark Cloud 2,PS2,2002,Role-Playing,Sony Computer Entertainment,0.38,0.25,0.26,0.07,0.96,87,41.0,9.1,174.0,Level 5,T,0,Thường
Far Cry 3,PC,2012,Shooter,Ubisoft,0.22,0.62,0.0,0.12,0.96,88,43.0,8.2,3183.0,Ubisoft Montreal,M,0,Thường
Evolve,PS4,2015,Shooter,Take-Two Interactive,0.36,0.41,0.05,0.15,0.96,76,46.0,4.3,894.0,Turtle Rock Studios,M,0,Thường
Dead Space 3,PS3,2013,Action,Electronic Arts,0.44,0.36,0.0,0.16,0.96,76,37.0,6.4,522.0,Visceral Games,M,0,Thường
NHL 2001,PS2,2000,Sports,Electronic Arts,0.47,0.37,0.0,0.12,0.96,85,22.0,8.1,9.0,EA Sports,E,0,Thường
Farming Simulator 2013,PC,2012,Simulation,Focus Home Interactive,0.0,0.81,0.0,0.15,0.96,65,12.0,7.5,111.0,Giants Software,E,0,Thường
Guitar Hero: Warriors of Rock,Wii,2010,Misc,Activision,0.47,0.4,0.0,0.09,0.96,77,26.0,7.5,17.0,"Vicarious Visions, Neversoft Entertainment",T,0,Thường
de Blob,Wii,2008,Platform,THQ,0.49,0.37,0.0,0.1,0.96,82,48.0,8.6,73.0,Blue Tongue Entertainment,E,0,Thường
Shinobi,PS2,2002,Platform,Sony Computer Entertainment,0.36,0.28,0.22,0.09,0.96,71,33.0,7.9,43.0,Overworks,M,0,Thường
Mortal Kombat: Deadly Alliance,XB,2002,Fighting,Midway Games,0.77,0.15,0.0,0.04,0.96,81,27.0,8.4,24.0,Midway,M,0,Thường
The Witcher 2: Assassins of Kings,PC,2011,Action,Namco Bandai Games,0.25,0.56,0.0,0.14,0.96,88,76.0,8.5,4378.0,CD Projekt Red Studio,M,0,Thường
Sniper Elite V2,PS3,2012,Shooter,505 Games,0.38,0.38,0.06,0.14,0.96,70,21.0,6.9,92.0,Rebellion,M,0,Thường
ESPN NBA 2K5,XB,2004,Sports,Global Star,0.88,0.04,0.0,0.04,0.95,85,28.0,8.7,22.0,Visual Concepts,E,0,Thường
Gangs of London,PSP,2006,Adventure,Sony Computer Entertainment,0.3,0.43,0.0,0.22,0.95,52,47.0,6.7,18.0,SCEE London Studio,M,0,Thường
Mario Tennis Open,3DS,2012,Sports,Nintendo,0.26,0.29,0.34,0.05,0.95,69,58.0,6.9,110.0,Camelot Software Planning,E,0,Thường
PilotWings Resort,3DS,2011,Simulation,Nintendo,0.4,0.36,0.13,0.07,0.95,71,64.0,7.4,88.0,Monster Games Inc.,E,0,Thường
World Championship Poker,PS2,2004,Misc,Play It,0.8,0.03,0.0,0.13,0.95,60,8.0,7.7,11.0,Coresoft,E,0,Thường
My Weight Loss Coach,DS,2008,Sports,Ubisoft,0.3,0.54,0.0,0.11,0.95,63,4.0,7.6,7.0,Ubisoft Montreal,E,0,Thường
Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005,Action,Ubisoft,0.36,0.45,0.0,0.14,0.95,87,29.0,8.6,53.0,Ubisoft Montreal,M,0,Thường
Sonic Unleashed,X360,2008,Platform,Sega,0.54,0.32,0.0,0.09,0.95,60,50.0,7.8,238.0,Sonic Team,E10+,0,Thường
SpongeBob SquarePants: Battle for Bikini Bottom,GC,2003,Platform,THQ,0.74,0.19,0.0,0.03,0.95,71,10.0,8.6,34.0,Heavy Iron Studios,E,0,Thường
PlayStation All-Stars Battle Royale,PS3,2012,Action,Sony Computer Entertainment,0.5,0.27,0.04,0.15,0.95,74,69.0,7.3,540.0,SuperBot Entertainment,T,0,Thường
Pro Evolution Soccer 2014,PS3,2013,Action,Konami Digital Entertainment,0.03,0.41,0.51,0.0,0.95,78,39.0,4.1,303.0,Konami,E,0,Thường
Tom Clancy's Ghost Recon: Future Soldier,PS3,2012,Shooter,Ubisoft,0.41,0.32,0.09,0.12,0.95,79,18.0,6.9,156.0,Ubisoft Paris,M,0,Thường
Kessen,PS2,2000,Strategy,Electronic Arts,0.27,0.21,0.41,0.07,0.95,75,20.0,8.4,12.0,Koei,T,0,Thường
Driver: San Francisco,PS3,2011,Racing,Ubisoft,0.24,0.52,0.01,0.18,0.95,79,53.0,7.7,114.0,Ubisoft Reflections,T,0,Thường
Army of Two: The 40th Day,X360,2010,Shooter,Electronic Arts,0.62,0.24,0.0,0.09,0.95,73,79.0,7.3,126.0,EA Montreal,M,0,Thường
Lost Planet 2,PS3,2010,Shooter,Capcom,0.29,0.33,0.2,0.13,0.95,68,56.0,6.9,62.0,Capcom,T,0,Thường
LEGO Pirates of the Caribbean: The Video Game,PS3,2011,Action,Disney Interactive Studios,0.36,0.43,0.0,0.16,0.95,73,42.0,7.1,34.0,Traveller's Tales,E10+,0,Thường
Killzone,PS2,2004,Shooter,Sony Computer Entertainment,0.79,0.03,0.0,0.13,0.94,70,67.0,7.4,254.0,Guerrilla,M,0,Thường
The SpongeBob SquarePants Movie,GC,2004,Platform,THQ,0.73,0.19,0.0,0.03,0.94,73,9.0,7.8,13.0,Heavy Iron Studios,E,0,Thường
Star Fox 64 3D,3DS,2011,Shooter,Nintendo,0.48,0.27,0.13,0.06,0.94,81,65.0,8.2,231.0,Nintendo,E10+,0,Thường
Castlevania: Lament of Innocence,PS2,2003,Action,Konami Digital Entertainment,0.46,0.36,0.0,0.12,0.94,79,45.0,8.4,74.0,KCET,M,0,Thường
Tom Clancy's Splinter Cell: Blacklist,PS3,2013,Action,Ubisoft,0.34,0.39,0.06,0.15,0.94,84,27.0,7.7,314.0,Ubisoft Toronto,M,0,Thường
Skylanders: Spyro's Adventure,PS3,2011,Action,Activision,0.39,0.39,0.0,0.16,0.94,77,18.0,4.8,42.0,Toys for Bob,E10+,0,Thường
Phantasy Star Portable,PSP,2008,Role-Playing,Sega,0.19,0.06,0.63,0.05,0.94,64,38.0,7.8,19.0,Alfa System,T,0,Thường
WWE SmackDown vs. Raw 2009,PS3,2008,Fighting,THQ,0.51,0.3,0.01,0.12,0.94,78,37.0,7.0,49.0,Yuke's,T,0,Thường
NCAA Football 10,X360,2009,Sports,Electronic Arts,0.87,0.0,0.0,0.07,0.94,83,26.0,6.7,37.0,EA Tiburon,E,0,Thường
Brutal Legend,PS3,2009,Action,Electronic Arts,0.54,0.27,0.0,0.13,0.94,83,61.0,7.6,162.0,Double Fine Productions,M,0,Thường
Tony Hawk: RIDE,Wii,2009,Sports,Activision,0.69,0.17,0.0,0.08,0.94,47,15.0,4.5,21.0,Buzz Monkey,E10+,0,Thường
Bully,PS2,2006,Action,Take-Two Interactive,0.75,0.03,0.04,0.12,0.94,87,69.0,9.1,293.0,Rockstar Vancouver,T,0,Thường
Prince of Persia: The Sands of Time,XB,2003,Action,Ubisoft,0.57,0.33,0.0,0.04,0.94,92,41.0,7.8,72.0,Ubisoft,T,0,Thường
MLB 06: The Show,PS2,2006,Sports,Sony Computer Entertainment,0.78,0.03,0.0,0.13,0.94,83,30.0,8.9,31.0,SCEA San Diego Studios,E,0,Thường
NHL 2003,PS2,2002,Sports,Electronic Arts,0.46,0.36,0.0,0.12,0.93,79,20.0,6.8,18.0,EA Sports,E,0,Thường
Naruto Shippuden: Ultimate Ninja Storm 3,PS3,2013,Fighting,Namco Bandai Games,0.32,0.32,0.15,0.15,0.93,77,32.0,7.9,187.0,CyberConnect2,T,0,Thường
EA Sports UFC 2,PS4,2016,Sports,Electronic Arts,0.29,0.49,0.0,0.15,0.93,79,38.0,6.2,157.0,EA Sports,T,0,Thường
The Sims 2,DS,2005,Simulation,Electronic Arts,0.81,0.05,0.0,0.07,0.93,70,13.0,6.1,24.0,Griptonite Games,E10+,0,Thường
Tony Hawk's Pro Skater 4,XB,2002,Sports,Activision,0.59,0.3,0.0,0.04,0.93,90,25.0,8.5,21.0,Neversoft Entertainment,T,0,Thường
Dragon Age: Inquisition,XOne,2014,Role-Playing,Electronic Arts,0.56,0.28,0.0,0.09,0.93,85,28.0,6.9,703.0,BioWare,M,0,Thường
White Knight Chronicles: International Edition,PS3,2008,Role-Playing,Sony Computer Entertainment,0.33,0.16,0.36,0.08,0.93,64,77.0,7.5,213.0,Level 5,T,0,Thường
SingStar Abba,PS3,2008,Misc,Sony Computer Entertainment,0.27,0.5,0.0,0.16,0.93,70,26.0,5.5,4.0,SCEE London Studio,T,0,Thường
Kirby: Planet Robobot,3DS,2016,Action,Nintendo,0.28,0.14,0.47,0.04,0.93,81,71.0,8.7,87.0,HAL Labs,E,0,Thường
Guitar Hero: Metallica,Wii,2009,Misc,Activision,0.4,0.43,0.0,0.1,0.93,85,20.0,8.6,17.0,Neversoft Entertainment,T,0,Thường
Teenage Mutant Ninja Turtles,GBA,2003,Action,Unknown,0.67,0.25,0.0,0.02,0.93,71,16.0,8.8,8.0,Konami,E,0,Thường
Bayonetta,X360,2009,Action,Sega,0.51,0.25,0.09,0.08,0.93,90,86.0,8.0,597.0,PlatinumGames,M,0,Thường
MLB 07: The Show,PS2,2007,Sports,Sony Computer Entertainment,0.77,0.03,0.0,0.13,0.93,83,25.0,8.6,19.0,SCEA,E,0,Thường
Cars,GC,2006,Racing,THQ,0.72,0.19,0.0,0.03,0.93,71,21.0,7.0,5.0,Rainbow Studios,E,0,Thường
Build-A-Bear Workshop,DS,2007,Simulation,Game Factory,0.85,0.01,0.0,0.07,0.93,61,11.0,4.8,5.0,Neko Entertainment,E,0,Thường
Kingdom Hearts Re:coded,DS,2010,Role-Playing,Square Enix,0.53,0.09,0.27,0.05,0.93,66,58.0,7.0,76.0,"Square Enix, h.a.n.d. Inc.",E10+,0,Thường
Operation Flashpoint: Dragon Rising,X360,2009,Shooter,Codemasters,0.36,0.45,0.02,0.1,0.93,77,47.0,7.8,112.0,Codemasters,M,0,Thường
Lego Batman 3: Beyond Gotham,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.37,0.4,0.0,0.15,0.93,73,43.0,7.1,75.0,TT Games,E10+,0,Thường
Wipeout: In The Zone,X360,2011,Misc,Activision,0.87,0.0,0.0,0.06,0.93,39,5.0,5.6,8.0,Activision,E10+,0,Thường
Brothers in Arms: Hell's Highway,PS3,2008,Shooter,Ubisoft,0.44,0.34,0.0,0.15,0.93,76,48.0,8.0,70.0,Gearbox Software,M,0,Thường
The LEGO Movie Videogame,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.43,0.02,0.15,0.93,80,5.0,6.8,12.0,TT Games,E10+,0,Thường
Assassin's Creed III,PC,2012,Action,Ubisoft,0.28,0.53,0.0,0.12,0.93,80,21.0,6.2,1489.0,Ubisoft,M,0,Thường
Borderlands 2,PC,2012,Shooter,Take-Two Interactive,0.42,0.41,0.0,0.1,0.93,89,38.0,8.2,2482.0,Gearbox Software,M,0,Thường
Teenage Mutant Ninja Turtles,PS2,2003,Action,Konami Digital Entertainment,0.45,0.35,0.0,0.12,0.92,59,29.0,8.7,31.0,KCE Studios,E,0,Thường
Disney Magical World,3DS,2013,Adventure,Nintendo,0.17,0.2,0.53,0.03,0.92,71,27.0,7.5,21.0,h.a.n.d. Inc.,E,0,Thường
Top Gun: Combat Zones,PS2,2001,Simulation,Titus,0.45,0.35,0.0,0.12,0.92,63,17.0,3.3,9.0,Titus Software,E,0,Thường
NCAA Football 11,X360,2010,Sports,Electronic Arts,0.86,0.0,0.0,0.06,0.92,86,29.0,7.1,70.0,EA Tiburon,E,0,Thường
007: The World is not Enough,PS,2000,Action,Electronic Arts,0.51,0.35,0.0,0.06,0.92,61,11.0,6.7,44.0,Black Ops Entertainment,T,0,Thường
Phoenix Wright: Ace Attorney,DS,2005,Adventure,Capcom,0.44,0.05,0.39,0.05,0.92,81,53.0,9.2,203.0,Capcom,T,0,Thường
MLB 15: The Show,PS4,2015,Sports,Sony Computer Entertainment,0.68,0.08,0.0,0.17,0.92,80,44.0,7.8,190.0,SCEA San Diego Studios,E,0,Thường
South Park: The Stick of Truth,PS3,2014,Role-Playing,Ubisoft,0.43,0.34,0.0,0.16,0.92,85,31.0,8.5,575.0,Obsidian Entertainment,M,0,Thường
South Park: The Stick of Truth,X360,2014,Role-Playing,Ubisoft,0.58,0.26,0.0,0.09,0.92,82,33.0,8.4,363.0,Obsidian Entertainment,M,0,Thường
MLB 12: The Show,PS3,2012,Sports,Sony Computer Entertainment,0.86,0.0,0.0,0.06,0.92,87,23.0,7.5,75.0,SCEA San Diego Studios,E,0,Thường
SpongeBob SquarePants: The Yellow Avenger,PSP,2006,Action,THQ,0.55,0.21,0.0,0.16,0.92,48,9.0,6.4,13.0,Tantalus Interactive,E,0,Thường
Dante's Inferno,X360,2010,Action,Electronic Arts,0.63,0.2,0.02,0.07,0.92,73,71.0,7.7,224.0,Visceral Games,M,0,Thường
Wii Play: Motion,Wii,2011,Misc,Nintendo,0.23,0.42,0.18,0.09,0.92,60,34.0,6.1,16.0,Nintendo,E10+,0,Thường
WWE SmackDown vs. Raw 2009,X360,2008,Fighting,THQ,0.58,0.26,0.0,0.08,0.92,79,47.0,7.1,34.0,Yuke's,T,0,Thường
Sonic Riders,GC,2006,Racing,Sega,0.71,0.18,0.0,0.03,0.92,59,32.0,8.0,46.0,Sonic Team,E,0,Thường
Blue Dragon,X360,2006,Role-Playing,Microsoft Game Studios,0.3,0.32,0.21,0.08,0.92,79,56.0,7.8,161.0,"Mistwalker, Artoon",T,0,Thường
Harvest Moon 3D: A New Beginning,3DS,2012,Action,Marvelous Entertainment,0.41,0.17,0.3,0.05,0.91,74,21.0,8.2,62.0,Marvelous AQL,E,0,Thường
Kung Fu Panda,Wii,2008,Action,Activision,0.5,0.32,0.0,0.09,0.91,70,20.0,6.7,7.0,Xpec,E10+,0,Thường
EA Sports Active 2,PS3,2010,Sports,Electronic Arts,0.52,0.27,0.0,0.12,0.91,78,20.0,5.4,14.0,EA Canada,E,0,Thường
Knockout Kings 2002,PS2,2002,Sports,Electronic Arts,0.45,0.35,0.0,0.12,0.91,76,23.0,8.1,12.0,Electronic Arts,T,0,Thường
Tom Clancy's EndWar,X360,2008,Strategy,Ubisoft,0.58,0.24,0.01,0.09,0.91,77,63.0,7.2,53.0,Ubisoft Shanghai,T,0,Thường
Tokyo Xtreme Racer 3,PS2,2003,Racing,Genki,0.35,0.27,0.21,0.09,0.91,63,15.0,8.9,23.0,Genki,E,0,Thường
Xenoblade Chronicles,Wii,2010,Role-Playing,Nintendo,0.43,0.25,0.16,0.07,0.91,92,59.0,8.9,950.0,Monolith Soft,T,0,Thường
Colin McRae Rally 2.0,PS,2000,Racing,Codemasters,0.02,0.8,0.02,0.07,0.91,90,13.0,8.7,31.0,Codemasters,E,0,Thường
Dynasty Warriors 7,PS3,2011,Action,Tecmo Koei,0.25,0.13,0.46,0.06,0.91,57,25.0,7.4,57.0,Omega Force,T,0,Thường
NBA 2K14,XOne,2013,Sports,Take-Two Interactive,0.7,0.11,0.0,0.09,0.91,86,15.0,5.7,183.0,Visual Concepts,E,0,Thường
SSX,PS3,2012,Sports,Electronic Arts,0.35,0.41,0.02,0.14,0.91,81,38.0,6.8,110.0,EA Canada,E,0,Thường
Sonic Riders: Zero Gravity,Wii,2008,Racing,Sega,0.48,0.32,0.02,0.09,0.91,56,26.0,8.1,57.0,Sonic Team,E,0,Thường
Sonic Mega Collection Plus,XB,2004,Misc,Sega,0.61,0.26,0.0,0.04,0.91,75,20.0,7.9,12.0,Sonic Team,E,0,Thường
Operation Flashpoint: Dragon Rising,PS3,2009,Shooter,Codemasters,0.23,0.46,0.05,0.17,0.91,76,42.0,6.5,53.0,Codemasters,M,0,Thường
Tiger Woods PGA Tour 2002,PS2,2002,Sports,Electronic Arts,0.44,0.35,0.0,0.12,0.9,80,23.0,7.6,5.0,EA Sports,E,0,Thường
Lost Odyssey,X360,2007,Role-Playing,Microsoft Game Studios,0.45,0.26,0.11,0.08,0.9,78,68.0,8.3,432.0,Mistwalker,T,0,Thường
Street Fighter V,PS4,2016,Fighting,Capcom,0.4,0.28,0.08,0.14,0.9,77,80.0,3.4,1221.0,Capcom,T,0,Thường
Just Cause 3,XOne,2015,Action,Square Enix,0.44,0.39,0.0,0.08,0.9,71,24.0,7.0,186.0,Avalanche Studios,M,0,Thường
MLB 2005,PS2,2004,Sports,Sony Computer Entertainment,0.44,0.35,0.0,0.12,0.9,78,36.0,7.6,9.0,989 Sports,E,0,Thường
Marvel: Ultimate Alliance 2,X360,2009,Role-Playing,Activision,0.68,0.15,0.0,0.08,0.9,73,75.0,7.3,82.0,Vicarious Visions,T,0,Thường
Burnout Revenge,PS2,2005,Racing,Electronic Arts,0.75,0.03,0.0,0.12,0.9,90,52.0,8.8,114.0,Criterion Games,E10+,0,Thường
Crysis 3,X360,2013,Shooter,Electronic Arts,0.51,0.31,0.01,0.08,0.9,76,45.0,6.7,344.0,Crytek,M,0,Thường
The Witcher 2: Assassins of Kings,X360,2012,Action,Namco Bandai Games,0.48,0.32,0.02,0.08,0.9,88,82.0,8.3,818.0,CD Projekt Red Studio,M,0,Thường
Homefront,PS3,2011,Shooter,THQ,0.32,0.39,0.04,0.15,0.9,70,60.0,5.7,174.0,Kaos Studios,M,0,Thường
LEGO Jurassic World,PS4,2015,Action,Warner Bros. Interactive Entertainment,0.32,0.42,0.02,0.14,0.9,70,46.0,7.0,80.0,TT Games,E10+,0,Thường
The Elder Scrolls Online,PC,2014,Role-Playing,Bethesda Softworks,0.32,0.51,0.0,0.07,0.9,71,64.0,5.7,2421.0,ZeniMax Media,M,0,Thường
Hot Shots Tennis,PS2,2006,Sports,Sony Computer Entertainment,0.17,0.13,0.55,0.05,0.9,70,44.0,8.1,8.0,Clap Hanz,E,0,Thường
MX vs. ATV Reflex,PS3,2009,Racing,THQ,0.52,0.25,0.0,0.12,0.9,74,44.0,7.4,10.0,Rainbow Studios,E,0,Thường
Madden NFL 25,PS4,2013,Sports,Electronic Arts,0.63,0.13,0.0,0.15,0.9,74,13.0,5.2,118.0,EA Sports,E,0,Thường
Sonic Heroes,XB,2003,Platform,Sega,0.41,0.43,0.01,0.05,0.9,73,28.0,7.6,34.0,Sonic Team,E,0,Thường
Spider-Man 3,PS2,2007,Platform,Activision,0.74,0.03,0.01,0.12,0.9,50,14.0,6.5,28.0,Vicarious Visions,T,0,Thường
James Bond 007: Agent Under Fire,XB,2002,Shooter,Electronic Arts,0.65,0.22,0.0,0.03,0.9,71,16.0,7.5,15.0,Electronic Arts,T,0,Thường
LEGO Marvel Super Heroes,3DS,2013,Action,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,0.9,61,4.0,5.2,11.0,TT Games,E10+,0,Thường
DJ Hero,PS3,2009,Misc,Activision,0.42,0.34,0.0,0.14,0.9,86,53.0,7.8,49.0,FreeStyleGames,T,0,Thường
X-Men Legends,XB,2004,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9,82,63.0,8.5,14.0,Raven Software,T,0,Thường
NBA Live 2005,XB,2004,Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9,85,28.0,7.6,14.0,EA Canada,E,0,Thường
Harry Potter: Quidditch World Cup,PS2,2003,Sports,Electronic Arts,0.44,0.34,0.0,0.11,0.9,68,21.0,6.6,27.0,Magic Pockets,E,0,Thường
Blitz: The League,PS2,2005,Sports,Unknown,0.74,0.03,0.0,0.12,0.89,76,25.0,8.0,20.0,Midway,M,0,Thường
Castlevania: Circle of the Moon,GBA,2001,Platform,Konami Digital Entertainment,0.6,0.22,0.05,0.02,0.89,91,22.0,8.5,59.0,KCEK,T,0,Thường
SOCOM 4: U.S. Navy SEALs,PS3,2011,Shooter,Sony Computer Entertainment,0.66,0.11,0.04,0.08,0.89,67,64.0,6.3,121.0,Zipper Interactive,M,0,Thường
Tiger Woods PGA Tour 06,PS2,2005,Sports,Electronic Arts,0.74,0.03,0.0,0.12,0.89,83,29.0,6.2,16.0,EA Sports,E,0,Thường
FIFA Street,X360,2012,Sports,Electronic Arts,0.17,0.62,0.0,0.1,0.89,77,47.0,6.7,58.0,EA Sports,E,0,Thường
Classic NES Series: The Legend of Zelda,GBA,2004,Adventure,Nintendo,0.46,0.17,0.24,0.02,0.89,84,16.0,8.6,58.0,Nintendo,E,0,Thường
Fire Emblem: The Sacred Stones,GBA,2004,Strategy,Nintendo,0.42,0.16,0.3,0.02,0.89,85,38.0,9.1,132.0,Intelligent Systems,E,0,Thường
Killzone: Liberation,PSP,2006,Shooter,Sony Computer Entertainment,0.44,0.27,0.0,0.18,0.89,77,56.0,8.3,80.0,Guerrilla,T,0,Thường
Finding Nemo,GC,2003,Action,THQ,0.69,0.18,0.0,0.02,0.89,62,11.0,5.5,8.0,Traveller's Tales,E,0,Thường
Ace Combat 2,PS,1997,Simulation,Sony Computer Entertainment,0.16,0.11,0.56,0.06,0.89,83,10.0,8.2,22.0,Namco,T,0,Thường
NFL 2K2,PS2,2001,Sports,Sega,0.44,0.34,0.0,0.11,0.89,85,16.0,7.5,6.0,Visual Concepts,E,0,Thường
